USD|SAR|2011-06-26|3.7507
USD|VEB|2011-06-26|642.5
USD|ARS|2011-06-27|0.9996
USD|AUD|2011-06-27|1.5743
USD|BRL|2011-06-27|1.864
USD|CAD|2011-06-27|1.4774
USD|CNY|2011-06-27|8.237
USD|DEM|2011-06-27|1.9305
USD|EUR|2011-06-27|0.987
USD|FRF|2011-06-27|6.4748
USD|GBP|2011-06-27|0.6168
USD|JPY|2011-06-27|102.42
USD|MXN|2011-06-27|9.39
USD|SAR|2011-06-27|3.7507
USD|VEB|2011-06-27|642.5
USD|ARS|2011-06-28|0.9996
USD|AUD|2011-06-28|1.5743
USD|BRL|2011-06-28|1.857
USD|CAD|2011-06-28|1.4792
USD|CNY|2011-06-28|8.237
USD|DEM|2011-06-28|1.9317
USD|EUR|2011-06-28|0.9877
USD|FRF|2011-06-28|6.4786
USD|GBP|2011-06-28|0.616
USD|JPY|2011-06-28|102.68
USD|MXN|2011-06-28|9.4169
USD|SAR|2011-06-28|3.7507
USD|VEB|2011-06-28|643
USD|ARS|2011-06-29|0.9996
USD|AUD|2011-06-29|1.5741
USD|BRL|2011-06-29|1.848
USD|CAD|2011-06-29|1.4812
USD|CNY|2011-06-29|8.2794
USD|DEM|2011-06-29|1.9441
USD|EUR|2011-06-29|0.9939
USD|FRF|2011-06-29|6.5204
USD|GBP|2011-06-29|0.619
USD|JPY|2011-06-29|103.36
USD|MXN|2011-06-29|9.4139
USD|SAR|2011-06-29|3.7507
USD|VEB|2011-06-29|643.8999
USD|ARS|2011-06-30|0.9996
USD|AUD|2011-06-30|1.5748
USD|BRL|2011-06-30|1.852
USD|CAD|2011-06-30|1.4842
USD|CNY|2011-06-30|8.2794
USD|DEM|2011-06-30|1.949
USD|EUR|2011-06-30|0.9965
USD|FRF|2011-06-30|6.5366
USD|GBP|2011-06-30|0.6226
USD|JPY|2011-06-30|103.58
USD|MXN|2011-06-30|9.3819
USD|SAR|2011-06-30|3.7507
USD|VEB|2011-06-30|644
USD|ARS|2011-07-01|0.9996
USD|AUD|2011-07-01|1.5601
USD|BRL|2011-07-01|1.8425
USD|CAD|2011-07-01|1.4782
USD|CNY|2011-07-01|8.2794
USD|DEM|2011-07-01|1.928
USD|EUR|2011-07-01|0.9858
USD|FRF|2011-07-01|6.4664
USD|GBP|2011-07-01|0.6198
USD|JPY|2011-07-01|103
USD|MXN|2011-07-01|9.365
USD|SAR|2011-07-01|3.7505
USD|VEB|2011-07-01|644
USD|ARS|2011-07-02|0.9996
USD|AUD|2011-07-02|1.5564
USD|BRL|2011-07-02|1.8169
USD|CAD|2011-07-02|1.4778
USD|CNY|2011-07-02|8.2794
USD|DEM|2011-07-02|1.9145
USD|EUR|2011-07-02|0.9788
USD|FRF|2011-07-02|6.4208
USD|GBP|2011-07-02|0.6205
USD|JPY|2011-07-02|103.1
USD|MXN|2011-07-02|9.3399
USD|SAR|2011-07-02|3.7505
USD|VEB|2011-07-02|644.25
USD|ARS|2011-07-03|0.9996
USD|AUD|2011-07-03|1.5564
USD|BRL|2011-07-03|1.8109
USD|CAD|2011-07-03|1.4755
USD|CNY|2011-07-03|8.2794
USD|DEM|2011-07-03|1.9413
USD|EUR|2011-07-03|0.9926
USD|FRF|2011-07-03|6.5106
USD|GBP|2011-07-03|0.6231
USD|JPY|2011-07-03|103.28
USD|MXN|2011-07-03|9.3399
USD|SAR|2011-07-03|3.7507
USD|VEB|2011-07-03|644.05
USD|ARS|2011-07-04|0.9996
USD|AUD|2011-07-04|1.5564
USD|BRL|2011-07-04|1.8109
USD|CAD|2011-07-04|1.4777
USD|CNY|2011-07-04|8.2794
USD|DEM|2011-07-04|1.94
USD|EUR|2011-07-04|0.9919
USD|FRF|2011-07-04|6.5068
USD|GBP|2011-07-04|0.6228
USD|JPY|2011-07-04|103.17
USD|MXN|2011-07-04|9.3399
USD|SAR|2011-07-04|3.7507
USD|VEB|2011-07-04|644.05
USD|ARS|2011-07-05|0.9996
USD|AUD|2011-07-05|1.5579
USD|BRL|2011-07-05|1.8109
USD|CAD|2011-07-05|1.4801
USD|CNY|2011-07-05|8.2794
USD|DEM|2011-07-05|1.9399
USD|EUR|2011-07-05|0.9919
USD|FRF|2011-07-05|6.5061
USD|GBP|2011-07-05|0.6225
USD|JPY|2011-07-05|102.91
USD|MXN|2011-07-05|9.3399
USD|SAR|2011-07-05|3.7507
USD|VEB|2011-07-05|644.05
USD|ARS|2011-07-06|0.9996
USD|AUD|2011-07-06|1.5551
USD|BRL|2011-07-06|1.827
USD|CAD|2011-07-06|1.4802
USD|CNY|2011-07-06|8.2794
USD|DEM|2011-07-06|1.9374
USD|EUR|2011-07-06|0.9906
USD|FRF|2011-07-06|6.4977
USD|GBP|2011-07-06|0.6212
USD|JPY|2011-07-06|102.2
USD|MXN|2011-07-06|9.319
USD|SAR|2011-07-06|3.7507
USD|VEB|2011-07-06|644.25
USD|ARS|2011-07-07|0.9996
USD|AUD|2011-07-07|1.5516
USD|BRL|2011-07-07|1.821
USD|CAD|2011-07-07|1.4772
USD|CNY|2011-07-07|8.2794
USD|DEM|2011-07-07|1.9402
USD|EUR|2011-07-07|0.992
USD|FRF|2011-07-07|6.5075
USD|GBP|2011-07-07|0.621
USD|JPY|2011-07-07|101.72
USD|MXN|2011-07-07|9.317
USD|SAR|2011-07-07|3.7505
USD|VEB|2011-07-07|645.0099
USD|ARS|2011-07-08|0.9996
USD|AUD|2011-07-08|1.5528
USD|BRL|2011-07-08|1.83
USD|CAD|2011-07-08|1.4755
USD|CNY|2011-07-08|8.2795
USD|DEM|2011-07-08|1.9379
USD|EUR|2011-07-08|0.9909
USD|FRF|2011-07-08|6.4997
USD|GBP|2011-07-08|0.6211
USD|JPY|2011-07-08|101.65
USD|MXN|2011-07-08|9.38
USD|SAR|2011-07-08|3.7505
USD|VEB|2011-07-08|645.5
USD|ARS|2011-07-09|0.9996
USD|AUD|2011-07-09|1.5551
USD|BRL|2011-07-09|1.833
USD|CAD|2011-07-09|1.47
USD|CNY|2011-07-09|8.2794
USD|DEM|2011-07-09|1.9301
USD|EUR|2011-07-09|0.9869
USD|FRF|2011-07-09|6.4734
USD|GBP|2011-07-09|0.6182
USD|JPY|2011-07-09|102.8
USD|MXN|2011-07-09|9.425
USD|SAR|2011-07-09|3.7505
USD|VEB|2011-07-09|646.0099
USD|ARS|2011-07-10|0.9996
USD|AUD|2011-07-10|1.5549
USD|BRL|2011-07-10|1.832
USD|CAD|2011-07-10|1.4679
USD|CNY|2011-07-10|8.2794
USD|DEM|2011-07-10|1.9298
USD|EUR|2011-07-10|0.9867
USD|FRF|2011-07-10|6.4722
USD|GBP|2011-07-10|0.618
USD|JPY|2011-07-10|102.94
USD|MXN|2011-07-10|9.435
USD|SAR|2011-07-10|3.7505
USD|VEB|2011-07-10|646.25
USD|ARS|2011-07-11|0.9996
USD|AUD|2011-07-11|1.5538
USD|BRL|2011-07-11|1.832
USD|CAD|2011-07-11|1.468
USD|CNY|2011-07-11|8.2794
USD|DEM|2011-07-11|1.9317
USD|EUR|2011-07-11|0.9877
USD|FRF|2011-07-11|6.4786
USD|GBP|2011-07-11|0.6191
USD|JPY|2011-07-11|102.91
USD|MXN|2011-07-11|9.435
USD|SAR|2011-07-11|3.7505
USD|VEB|2011-07-11|646.25
USD|ARS|2011-07-12|0.9996
USD|AUD|2011-07-12|1.5528
USD|BRL|2011-07-12|1.8285
USD|CAD|2011-07-12|1.464
USD|CNY|2011-07-12|8.2796
USD|DEM|2011-07-12|1.9311
USD|EUR|2011-07-12|0.9874
USD|FRF|2011-07-12|6.4767
USD|GBP|2011-07-12|0.6192
USD|JPY|2011-07-12|102.54
USD|MXN|2011-07-12|9.4755
USD|SAR|2011-07-12|3.7505
USD|VEB|2011-07-12|647
USD|ARS|2011-07-13|0.9996
USD|AUD|2011-07-13|1.5528
USD|BRL|2011-07-13|1.8285
USD|CAD|2011-07-13|1.464
USD|CNY|2011-07-13|8.2796
USD|DEM|2011-07-13|1.9311
USD|EUR|2011-07-13|0.9874
USD|FRF|2011-07-13|6.4767
USD|GBP|2011-07-13|0.6192
USD|JPY|2011-07-13|102.54
USD|MXN|2011-07-13|9.4755
USD|SAR|2011-07-13|3.7505
USD|VEB|2011-07-13|647
USD|ARS|2011-07-14|0.9999
USD|AUD|2011-07-14|1.548
USD|BRL|2011-07-14|1.83
USD|CAD|2011-07-14|1.4509
USD|CNY|2011-07-14|8.2805
USD|DEM|2011-07-14|1.9427
USD|EUR|2011-07-14|0.9932
USD|FRF|2011-07-14|6.5155
USD|GBP|2011-07-14|0.6195
USD|JPY|2011-07-14|102.4
USD|MXN|2011-07-14|9.4656
USD|SAR|2011-07-14|3.7505
USD|VEB|2011-07-14|648
USD|ARS|2011-07-15|0.9998
USD|AUD|2011-07-15|1.5367
USD|BRL|2011-07-15|1.81
USD|CAD|2011-07-15|1.4529
USD|CNY|2011-07-15|8.2803
USD|DEM|2011-07-15|1.9479
USD|EUR|2011-07-15|0.9959
USD|FRF|2011-07-15|6.5328
USD|GBP|2011-07-15|0.6186
USD|JPY|2011-07-15|102.229
USD|MXN|2011-07-15|9.5061
USD|SAR|2011-07-15|3.7505
USD|VEB|2011-07-15|648.25
USD|ARS|2011-07-16|0.9999
USD|AUD|2011-07-16|1.5367
USD|BRL|2011-07-16|1.81
USD|CAD|2011-07-16|1.4529
USD|CNY|2011-07-16|8.2803
USD|DEM|2011-07-16|1.9479
USD|EUR|2011-07-16|0.9959
USD|FRF|2011-07-16|6.5328
USD|GBP|2011-07-16|0.6186
USD|JPY|2011-07-16|102.229
USD|MXN|2011-07-16|9.5061
USD|SAR|2011-07-16|3.7505
USD|VEB|2011-07-16|648.25
USD|ARS|2011-07-17|0.9999
USD|AUD|2011-07-17|1.5237
USD|BRL|2011-07-17|1.8069
USD|CAD|2011-07-17|1.4464
USD|CNY|2011-07-17|8.2803
USD|DEM|2011-07-17|1.9421
USD|EUR|2011-07-17|0.9929
USD|FRF|2011-07-17|6.514
USD|GBP|2011-07-17|0.6181
USD|JPY|2011-07-17|102.31
USD|MXN|2011-07-17|9.49
USD|SAR|2011-07-17|3.7509
USD|VEB|2011-07-17|649
USD|ARS|2011-07-18|0.9999
USD|AUD|2011-07-18|1.5256
USD|BRL|2011-07-18|1.8069
USD|CAD|2011-07-18|1.446
USD|CNY|2011-07-18|8.2803
USD|DEM|2011-07-18|1.9451
USD|EUR|2011-07-18|0.9945
USD|FRF|2011-07-18|6.5236
USD|GBP|2011-07-18|0.6185
USD|JPY|2011-07-18|102.21
USD|MXN|2011-07-18|9.5199
USD|SAR|2011-07-18|3.7507
USD|VEB|2011-07-18|649.25
USD|ARS|2011-07-19|0.9999
USD|AUD|2011-07-19|1.524
USD|BRL|2011-07-19|1.8069
USD|CAD|2011-07-19|1.4461
USD|CNY|2011-07-19|8.2803
USD|DEM|2011-07-19|1.9453
USD|EUR|2011-07-19|0.9946
USD|FRF|2011-07-19|6.5243
USD|GBP|2011-07-19|0.6185
USD|JPY|2011-07-19|102.2
USD|MXN|2011-07-19|9.5199
USD|SAR|2011-07-19|3.7505
USD|VEB|2011-07-19|649.25
USD|ARS|2011-07-20|0.9999
USD|AUD|2011-07-20|1.5201
USD|BRL|2011-07-20|1.8149
USD|CAD|2011-07-20|1.4469
USD|CNY|2011-07-20|8.2805
USD|DEM|2011-07-20|1.9071
USD|EUR|2011-07-20|0.975
USD|FRF|2011-07-20|6.3962
USD|GBP|2011-07-20|0.6109
USD|JPY|2011-07-20|101.65
USD|MXN|2011-07-20|9.41
USD|SAR|2011-07-20|3.7507
USD|VEB|2011-07-20|649.75
USD|ARS|2011-07-21|0.9999
USD|AUD|2011-07-21|1.5271
USD|BRL|2011-07-21|1.85
USD|CAD|2011-07-21|1.4521
USD|CNY|2011-07-21|8.2806
USD|DEM|2011-07-21|1.8977
USD|EUR|2011-07-21|0.9703
USD|FRF|2011-07-21|6.3651
USD|GBP|2011-07-21|0.6114
USD|JPY|2011-07-21|103.304
USD|MXN|2011-07-21|9.5792
USD|SAR|2011-07-21|3.7509
USD|VEB|2011-07-21|650.5
USD|ARS|2011-07-22|0.9999
USD|AUD|2011-07-22|1.5192
USD|BRL|2011-07-22|1.852
USD|CAD|2011-07-22|1.4494
USD|CNY|2011-07-22|8.2805
USD|DEM|2011-07-22|1.8955
USD|EUR|2011-07-22|0.969
USD|FRF|2011-07-22|6.3571
USD|GBP|2011-07-22|0.6092
USD|JPY|2011-07-22|104.305
USD|MXN|2011-07-22|9.5229
USD|SAR|2011-07-22|3.7505
USD|VEB|2011-07-22|650.0099
USD|ARS|2011-07-23|0.9999
USD|AUD|2011-07-23|1.5296
USD|BRL|2011-07-23|1.842
USD|CAD|2011-07-23|1.4598
USD|CNY|2011-07-23|8.2805
USD|DEM|2011-07-23|1.8965
USD|EUR|2011-07-23|0.9697
USD|FRF|2011-07-23|6.3605
USD|GBP|2011-07-23|0.6075
USD|JPY|2011-07-23|105.269
USD|MXN|2011-07-23|9.57
USD|SAR|2011-07-23|3.7505
USD|VEB|2011-07-23|650.5099
USD|ARS|2011-07-24|0.9996
USD|AUD|2011-07-24|1.5271
USD|BRL|2011-07-24|1.829
USD|CAD|2011-07-24|1.4568
USD|CNY|2011-07-24|8.2802
USD|DEM|2011-07-24|1.9008
USD|EUR|2011-07-24|0.9718
USD|FRF|2011-07-24|6.375
USD|GBP|2011-07-24|0.6105
USD|JPY|2011-07-24|105.376
USD|MXN|2011-07-24|9.4749
USD|SAR|2011-07-24|3.7505
USD|VEB|2011-07-24|650.75
USD|ARS|2011-07-25|0.9996
USD|AUD|2011-07-25|1.5271
USD|BRL|2011-07-25|1.829
USD|CAD|2011-07-25|1.4581
USD|CNY|2011-07-25|8.2802
USD|DEM|2011-07-25|1.8996
USD|EUR|2011-07-25|0.9713
USD|FRF|2011-07-25|6.371
USD|GBP|2011-07-25|0.61
USD|JPY|2011-07-25|105.25
USD|MXN|2011-07-25|9.4749
USD|SAR|2011-07-25|3.7505
USD|VEB|2011-07-25|650.75
USD|ARS|2011-07-26|0.9996
USD|AUD|2011-07-26|1.5269
USD|BRL|2011-07-26|1.829
USD|CAD|2011-07-26|1.4564
USD|CNY|2011-07-26|8.2802
USD|DEM|2011-07-26|1.9007
USD|EUR|2011-07-26|0.9718
USD|FRF|2011-07-26|6.3746
USD|GBP|2011-07-26|0.6099
USD|JPY|2011-07-26|105.124
USD|MXN|2011-07-26|9.4749
USD|SAR|2011-07-26|3.7505
USD|VEB|2011-07-26|650.75
USD|ARS|2011-07-27|0.9999
USD|AUD|2011-07-27|1.5238
USD|BRL|2011-07-27|1.8149
USD|CAD|2011-07-27|1.456
USD|CNY|2011-07-27|8.2802
USD|DEM|2011-07-27|1.9078
USD|EUR|2011-07-27|0.9755
USD|FRF|2011-07-27|6.3987
USD|GBP|2011-07-27|0.6111
USD|JPY|2011-07-27|105.2
USD|MXN|2011-07-27|9.4649
